u,v,u_x,u_y,v_x,v_y,duration
4591904332,2451941009,126.9583484,37.5656527,126.9586772,37.5658729,337
4591904330,2451940989,126.95865,37.5648708,126.9581781,37.5653018,360
4591904332,2451940989,126.9583484,37.5656527,126.9581781,37.5653018,1
4591904332,4591904334,126.9583484,37.5656527,126.9588566,37.5649951,291
4591904334,4591904323,126.9588566,37.5649951,126.9591669,37.5651085,184
4591904334,4591904330,126.9588566,37.5649951,126.95865,37.5648708,114
4591927815,2064295230,126.9541364,37.5722832,126.9590351,37.5716249,146
4591904334,4591904332,126.9588566,37.5649951,126.9583484,37.5656527,150
4592858358,2451940953,126.9620595,37.5629433,126.962119,37.5630433,3
4592858358,2330771528,126.9620595,37.5629433,126.9619852,37.5628199,3
4592858358,4592858361,126.9620595,37.5629433,126.9627373,37.5627805,65
4592858361,9814056505,126.9627373,37.5627805,126.9633739,37.5627441,29
4592858361,4592858358,126.9627373,37.5627805,126.9620595,37.5629433,19
4592858361,4592872160,126.9627373,37.5627805,126.9629567,37.5634698,42
4592858367,9814056505,126.9642117,37.5626015,126.9633739,37.5627441,18
4592858367,5863307797,126.9642117,37.5626015,126.9638998,37.5621191,123
4592858369,4592858370,126.9629294,37.5617796,126.9630603,37.5621867,66
4592858369,4592858371,126.9629294,37.5617796,126.9618557,37.5616825,18
4592858369,5863307798,126.9629294,37.5617796,126.9630251,37.560682,239
4592858370,4592858369,126.9630603,37.5621867,126.9629294,37.5617796,10
4592858370,5863307797,126.9630603,37.5621867,126.9638998,37.5621191,131
4592858371,2451940922,126.9618557,37.5616825,126.9618089,37.5620747,25
4592858371,4591849967,126.9618557,37.5616825,126.9618603,37.5616311,19
4592858371,4592858369,126.9618557,37.5616825,126.9629294,37.5617796,59
4592872158,2330771575,126.9626178,37.5636984,126.9638702,37.5644593,34
4592872158,4592872166,126.9626178,37.5636984,126.9623028,37.563348,16
4592872158,4592872160,126.9626178,37.5636984,126.9629567,37.5634698,1
4592872160,9814056504,126.9629567,37.5634698,126.9635337,37.563431,73
4592872160,4592872158,126.9629567,37.5634698,126.9626178,37.5636984,10
4592872160,4592858361,126.9629567,37.5634698,126.9627373,37.5627805,43
4592872160,4592872166,126.9629567,37.5634698,126.9623028,37.563348,17
4592872161,4592872170,126.9642245,37.5633727,126.9642308,37.5635283,8
4592872161,9814056504,126.9642245,37.5633727,126.9635337,37.563431,15
4592872161,5863307791,126.9642245,37.5633727,126.9646625,37.5632645,109
4592872166,4592872158,126.9623028,37.563348,126.9626178,37.5636984,7
4592872166,2451940953,126.9623028,37.563348,126.962119,37.5630433,6
4592872166,4592872160,126.9623028,37.563348,126.9629567,37.5634698,67
4592872169,2330771575,126.9648799,37.5643847,126.9638702,37.5644593,27
4592872170,4592872161,126.9642308,37.5635283,126.9642245,37.5633727,0
4592872170,4592872169,126.9642308,37.5635283,126.9648799,37.5643847,41
4592872176,2451941043,126.9629603,37.5679034,126.9619482,37.5683013,14
4592872176,4592872177,126.9629603,37.5679034,126.9638751,37.5673559,139
4592872176,436868022,126.9629603,37.5679034,126.9640503,37.568517,193
4592872177,2451941032,126.9638751,37.5673559,126.9640432,37.5671244,41
4592872177,4592872176,126.9638751,37.5673559,126.9629603,37.5679034,120
4592872177,4592872181,126.9638751,37.5673559,126.9647354,37.5672235,41
4592872181,10974501500,126.9647354,37.5672235,126.9650321,37.567266,8
4592872181,10974501909,126.9647354,37.5672235,126.9645597,37.5671983,4
4592872181,4592872177,126.9647354,37.5672235,126.9638751,37.5673559,21
4592891575,4592891817,126.9621362,37.5699219,126.9625453,37.5696778,148
4592891575,4592891803,126.9621362,37.5699219,126.9616866,37.5702611,27
4592891576,4592891578,126.960453,37.5711676,126.9609742,37.5714952,23
4592891575,4592891818,126.9621362,37.5699219,126.9620155,37.5698116,2
4592891576,4592891795,126.960453,37.5711676,126.9608312,37.5708796,185
4592891576,2451941067,126.960453,37.5711676,126.9595293,37.5716435,213
4592891578,4592891576,126.9609742,37.5714952,126.960453,37.5711676,15
4592891578,436868025,126.9609742,37.5714952,126.9616311,37.570872,46
4592891789,4592891791,126.9598054,37.5704813,126.9605352,37.5705451,19
4592891789,2451941066,126.9598054,37.5704813,126.9591181,37.5714664,27
4592891791,4592891793,126.9605352,37.5705451,126.9612486,37.5705778,20
4592891789,4591888031,126.9598054,37.5704813,126.9604203,37.5701185,10
4592891791,4592891789,126.9605352,37.5705451,126.9598054,37.5704813,14
4592891793,4592891803,126.9612486,37.5705778,126.9616866,37.5702611,233
4592891793,4592891795,126.9612486,37.5705778,126.9608312,37.5708796,9
4592891791,4592891795,126.9605352,37.5705451,126.9608312,37.5708796,6
4592891793,4592891791,126.9612486,37.5705778,126.9605352,37.5705451,14
4592891795,4592891793,126.9608312,37.5708796,126.9612486,37.5705778,13
4592891795,4592891576,126.9608312,37.5708796,126.960453,37.5711676,107
4592891795,4592891791,126.9608312,37.5708796,126.9605352,37.5705451,4
4592891796,4591888031,126.9606123,37.569983,126.9604203,37.5701185,11
4592891796,4591888037,126.9606123,37.569983,126.9607206,37.5699066,2
4592891796,4592891802,126.9606123,37.569983,126.9615124,37.5701064,142
4592891802,4592891803,126.9615124,37.5701064,126.9616866,37.5702611,230
4592891802,4592891813,126.9615124,37.5701064,126.9615017,37.5700372,230
4592891802,4592891796,126.9615124,37.5701064,126.9606123,37.569983,10
4592891803,4592891793,126.9616866,37.5702611,126.9612486,37.5705778,61
4592891803,4592891802,126.9616866,37.5702611,126.9615124,37.5701064,230
4592891807,4592891810,126.96144,37.5700321,126.9613889,37.5696997,221
4592891803,4592891575,126.9616866,37.5702611,126.9621362,37.5699219,228
4592891807,4592891813,126.96144,37.5700321,126.9615017,37.5700372,230
4592891808,2451941052,126.9610516,37.5696418,126.9613034,37.569358,40
4592891807,4591888037,126.96144,37.5700321,126.9607206,37.5699066,28
4592891808,4592891810,126.9610516,37.5696418,126.9613889,37.5696997,6
4592891808,4591888037,126.9610516,37.5696418,126.9607206,37.5699066,26
4592891810,4592891807,126.9613889,37.5696997,126.96144,37.5700321,234
4592891810,4592891812,126.9613889,37.5696997,126.9616308,37.5695276,230
4592891810,4592891808,126.9613889,37.5696997,126.9610516,37.5696418,7
4592891812,4592891818,126.9616308,37.5695276,126.9620155,37.5698116,37
4592891812,2451941052,126.9616308,37.5695276,126.9613034,37.569358,53
4592891812,4592891810,126.9616308,37.5695276,126.9613889,37.5696997,19
4592891813,4592891807,126.9615017,37.5700372,126.96144,37.5700321,234
4592891813,4592891814,126.9615017,37.5700372,126.961589,37.570022,234
4592891813,4592891802,126.9615017,37.5700372,126.9615124,37.5701064,244
4592891815,4592892437,126.9631916,37.5693113,126.9626373,37.568977,10
4592891814,4592891813,126.961589,37.570022,126.9615017,37.5700372,234
4592891815,11296428345,126.9631916,37.5693113,126.9639636,37.5686108,211
4592891817,4592891821,126.9625453,37.5696778,126.9623074,37.5695196,347
4592891817,2451941054,126.9625453,37.5696778,126.9628678,37.5696318,248
4592891817,4592891575,126.9625453,37.5696778,126.9621362,37.5699219,382
4592891818,4592891812,126.9620155,37.5698116,126.9616308,37.5695276,11
4592891818,4592891575,126.9620155,37.5698116,126.9621362,37.5699219,2
4592891818,4592891821,126.9620155,37.5698116,126.9623074,37.5695196,1
4592891821,4592891817,126.9623074,37.5695196,126.9625453,37.5696778,145
4592891821,4592891824,126.9623074,37.5695196,126.9623734,37.5694306,1
4592891821,4592891818,126.9623074,37.5695196,126.9620155,37.5698116,1
4592891822,4592892444,126.9625191,37.5692341,126.9624141,37.5691802,3
4592891822,4592891824,126.9625191,37.5692341,126.9623734,37.5694306,73
4592891822,4592892440,126.9625191,37.5692341,126.9627168,37.5693356,220
4592891823,4592891824,126.9620122,37.5693064,126.9623734,37.5694306,35
4592891824,4592891822,126.9623734,37.5694306,126.9625191,37.5692341,222
4592891824,4592891821,126.9623734,37.5694306,126.9623074,37.5695196,73
4592892437,4592892441,126.9626373,37.568977,126.9625719,37.5689399,1
4592891824,4592891823,126.9623734,37.5694306,126.9620122,37.5693064,66
4592892437,4592891815,126.9626373,37.568977,126.9631916,37.5693113,213
4592892437,4592892440,126.9626373,37.568977,126.9627168,37.5693356,219
4592892440,4592891822,126.9627168,37.5693356,126.9625191,37.5692341,3
4592892440,2451941053,126.9627168,37.5693356,126.9630185,37.5694922,205
4592892440,4592892437,126.9627168,37.5693356,126.9626373,37.568977,5
4592892441,4592892437,126.9625719,37.5689399,126.9626373,37.568977,222
4592892441,4591880002,126.9625719,37.5689399,126.9616766,37.5686446,41
4592892441,4592892444,126.9625719,37.5689399,126.9624141,37.5691802,0
4592892444,2451941048,126.9624141,37.5691802,126.9615642,37.5688584,48
4592892444,4592891822,126.9624141,37.5691802,126.9625191,37.5692341,220
4592892444,4592892441,126.9624141,37.5691802,126.9625719,37.5689399,0
4593012418,4593020330,126.9625509,37.5729265,126.9626745,37.5734308,15
4593012418,4450148410,126.9625509,37.5729265,126.9618466,37.5725728,40
4593012418,4593020333,126.9625509,37.5729265,126.9633167,37.5732229,68
4593012467,4593012471,126.9600861,37.5733578,126.9606547,37.5727703,25
4593012425,4593020333,126.9633866,37.5732848,126.9633167,37.5732229,3
4593012467,4593012472,126.9600861,37.5733578,126.9598552,37.5731618,7
4593012468,4593012471,126.9608476,37.5725958,126.9606547,37.5727703,135
4593012471,4593012467,126.9606547,37.5727703,126.9600861,37.5733578,112
4593012468,4593012473,126.9608476,37.5725958,126.9604837,37.5726004,30
4593012471,4593012468,126.9606547,37.5727703,126.9608476,37.5725958,143
4593012472,4450237060,126.9598552,37.5731618,126.9596117,37.5730241,7
4593012472,4593012467,126.9598552,37.5731618,126.9600861,37.5733578,562
4593012472,4593012473,126.9598552,37.5731618,126.9604837,37.5726004,640
4593012473,4593012472,126.9604837,37.5726004,126.9598552,37.5731618,56
4593012473,11252413237,126.9604837,37.5726004,126.9599833,37.5726702,38
4593020330,4593012418,126.9626745,37.5734308,126.9625509,37.5729265,81
4593020330,4593020333,126.9626745,37.5734308,126.9633167,37.5732229,70
4593020333,4593012425,126.9633167,37.5732229,126.9633866,37.5732848,1
4593447213,4591403281,126.9516559,37.5555221,126.9523365,37.555825,85
4593020333,4593020330,126.9633167,37.5732229,126.9626745,37.5734308,37
4593020333,4593012418,126.9633167,37.5732229,126.9625509,37.5729265,24
4593447213,4591461853,126.9516559,37.5555221,126.9518405,37.5553175,0
4593447213,3351589557,126.9516559,37.5555221,126.9511514,37.5552976,0
4593447213,2329648865,126.9516559,37.5555221,126.9513993,37.5558067,0
4593766429,4593779238,126.961618,37.5569556,126.9612603,37.5566869,9
4593766429,3352634042,126.961618,37.5569556,126.9610735,37.5573936,130
4593766429,4593766430,126.961618,37.5569556,126.9618103,37.5575793,134
4593766429,4593779241,126.961618,37.5569556,126.9621268,37.5564781,106
4593766430,3352634054,126.9618103,37.5575793,126.9620898,37.5575859,59
4593766430,4593766429,126.9618103,37.5575793,126.961618,37.5569556,21
4593766430,11703439232,126.9618103,37.5575793,126.9612617,37.5579211,20
4593766432,11703439232,126.9609582,37.5582114,126.9612617,37.5579211,390
4593766432,4593766436,126.9609582,37.5582114,126.9621349,37.5589927,387
4593766432,2330782551,126.9609582,37.5582114,126.9604748,37.5578409,330
4593766436,3352634130,126.9621349,37.5589927,126.9627686,37.5590882,85
4593766436,3893042410,126.9621349,37.5589927,126.9620924,37.5581909,34
4593766436,4593766432,126.9621349,37.5589927,126.9609582,37.5582114,30
4593779238,4593766429,126.9612603,37.5566869,126.961618,37.5569556,9
4593779238,3352634007,126.9612603,37.5566869,126.9610265,37.5565114,86
4593779238,4593779240,126.9612603,37.5566869,126.9618718,37.5561904,33
4593779240,4593779241,126.9618718,37.5561904,126.9621268,37.5564781,38
4593779240,4593779238,126.9618718,37.5561904,126.9612603,37.5566869,17
4593779240,4593779244,126.9618718,37.5561904,126.9615001,37.5559209,85
4593779241,4593779240,126.9621268,37.5564781,126.9618718,37.5561904,14
4593779241,4593766429,126.9621268,37.5564781,126.961618,37.5569556,13
4593779241,4593779246,126.9621268,37.5564781,126.9627566,37.5559965,73
4593779244,3352633975,126.9615001,37.5559209,126.9618636,37.5556728,35
4593779244,4593779240,126.9615001,37.5559209,126.9618718,37.5561904,87
4593779246,3352633975,126.9627566,37.5559965,126.9618636,37.5556728,22
4593779244,4593779247,126.9615001,37.5559209,126.9613806,37.5560831,9
4593779247,4593779244,126.9613806,37.5560831,126.9615001,37.5559209,41
4593779246,2322074282,126.9627566,37.5559965,126.9634409,37.5556732,108
4593779246,4593779241,126.9627566,37.5559965,126.9621268,37.5564781,110
4593779247,3352634007,126.9613806,37.5560831,126.9610265,37.5565114,23
4593779251,2451940805,126.9607799,37.5554209,126.9608454,37.5549496,10
4593779247,3352633979,126.9613806,37.5560831,126.9611698,37.5559833,6
4593779251,2330782565,126.9607799,37.5554209,126.9604794,37.5561106,17
4593779251,3352633956,126.9607799,37.5554209,126.9613816,37.5555004,14
4593779252,4593779253,126.9609272,37.5543449,126.9611397,37.5543375,3
4593779252,4593791014,126.9609272,37.5543449,126.9609733,37.5541606,4
4593779252,2451940805,126.9609272,37.5543449,126.9608454,37.5549496,15
4593779253,4593779252,126.9611397,37.5543375,126.9609272,37.5543449,44
4593779253,4593779264,126.9611397,37.5543375,126.9612816,37.5539245,52
4593779253,4593779260,126.9611397,37.5543375,126.9618514,37.555427,81
4593779260,3352633975,126.9618514,37.555427,126.9618636,37.5556728,94
4593779260,4593779253,126.9618514,37.555427,126.9611397,37.5543375,39
4593779260,4593779270,126.9618514,37.555427,126.9621252,37.5544596,137
4593779264,4593779253,126.9612816,37.5539245,126.9611397,37.5543375,46
4593779270,4593779260,126.9621252,37.5544596,126.9618514,37.555427,45
4593791014,4593779252,126.9609733,37.5541606,126.9609272,37.5543449,2
4593791014,3352633723,126.9609733,37.5541606,126.9611428,37.5535687,16
4593791014,4593791017,126.9609733,37.5541606,126.9601046,37.5538483,52
4593791017,4593791018,126.9601046,37.5538483,126.9598295,37.5540333,8
4593791018,4593791017,126.9598295,37.5540333,126.9601046,37.5538483,36
4593791017,4593791014,126.9601046,37.5538483,126.9609733,37.5541606,50
4593791017,4593817591,126.9601046,37.5538483,126.9604195,37.553549,11
4593791018,2451940779,126.9598295,37.5540333,126.9596946,37.5537502,19
4593791018,2451940805,126.9598295,37.5540333,126.9608454,37.5549496,62
4593791020,3352633723,126.9606065,37.5533681,126.9611428,37.5535687,75
4593791020,4593817591,126.9606065,37.5533681,126.9604195,37.553549,5
4593791020,3352633697,126.9606065,37.5533681,126.9603767,37.5532822,212
4593791021,4593791022,126.9590458,37.55401,126.958913,37.5549005,71
4593791021,2451940779,126.9590458,37.55401,126.9596946,37.5537502,122
4593791021,4656545971,126.9590458,37.55401,126.9581826,37.5542846,13
4593791022,4593791021,126.958913,37.5549005,126.9590458,37.55401,76
4593791022,2329648967,126.958913,37.5549005,126.957978,37.5550833,16
4593817590,2451940779,126.9601905,37.5534211,126.9596946,37.5537502,10
4593791022,4656545982,126.958913,37.5549005,126.9597968,37.5549568,24
4593817590,3352633697,126.9601905,37.5534211,126.9603767,37.5532822,211
4593817590,4593817591,126.9601905,37.5534211,126.9604195,37.553549,36
4593817591,4593817590,126.9604195,37.553549,126.9601905,37.5534211,37
4593817591,4593791020,126.9604195,37.553549,126.9606065,37.5533681,5
4593817591,4593791017,126.9604195,37.553549,126.9601046,37.5538483,9
4593817590,3352633633,126.9601905,37.5534211,126.9593289,37.5520332,118
4593817613,8383073843,126.9564015,37.5526741,126.9570435,37.5527762,38
4593817613,3991035409,126.9564015,37.5526741,126.9573664,37.5545417,23
4593828139,4593828146,126.9562169,37.549859,126.955634,37.5486084,121
4593828139,2330782542,126.9562169,37.549859,126.9551582,37.5501922,176
4593828140,4593828142,126.9564918,37.5504218,126.9563486,37.5501285,69
4593828140,4593828144,126.9564918,37.5504218,126.9554756,37.5507751,23
4593828142,4593828139,126.9563486,37.5501285,126.9562169,37.549859,93
4593828142,4593828145,126.9563486,37.5501285,126.9552996,37.5504596,197
4593828144,3157763607,126.9554756,37.5507751,126.9559832,37.5518644,15
4593828144,4593828140,126.9554756,37.5507751,126.9564918,37.5504218,41
4593828145,4593828142,126.9552996,37.5504596,126.9563486,37.5501285,50
4593828145,4593828144,126.9552996,37.5504596,126.9554756,37.5507751,4
4593828146,4593833814,126.955634,37.5486084,126.9555591,37.5484629,123
4593828146,2330782519,126.955634,37.5486084,126.9545353,37.5489525,19
4593833801,2330782543,126.9579691,37.5514789,126.9582168,37.5513559,3
4593828146,2330782529,126.955634,37.5486084,126.9570591,37.5481682,139
4593833810,2451940655,126.9543498,37.5461513,126.9536675,37.5464659,16
4593833810,2451940652,126.9543498,37.5461513,126.9551946,37.5457484,132
4593833810,2330782525,126.9543498,37.5461513,126.9547233,37.5470441,78
4593833811,2330782525,126.9547323,37.5482083,126.9547233,37.5470441,33
4593833811,2330782519,126.9547323,37.5482083,126.9545353,37.5489525,77
4593833811,4593833814,126.9547323,37.5482083,126.9555591,37.5484629,111
4593833814,4593828146,126.9555591,37.5484629,126.955634,37.5486084,121
4593833811,2451940663,126.9547323,37.5482083,126.9541978,37.5472017,33
4593833814,4593833816,126.9555591,37.5484629,126.9548641,37.5470465,54
4593833814,4593833811,126.9555591,37.5484629,126.9547323,37.5482083,19
4593833815,2451940663,126.9536754,37.5473697,126.9541978,37.5472017,101
