u,v,u_x,u_y,v_x,v_y,duration,departure_time
2322074420,4641454018,126.9591808,37.5472677,126.9586291,37.5472675,10,202507010800
2322074424,10156195530,126.9581986,37.5475132,126.9582881,37.5474457,153,202507010800
2322074424,12777900702,126.9581986,37.5475132,126.958084,37.5474175,1,202507010800
2329648756,4591816222,126.9563118,37.557936,126.9568733,37.5578571,83,202507010800
2329648756,8482703428,126.9563118,37.557936,126.9562538,37.5576853,35,202507010800
2329648756,4591827919,126.9563118,37.557936,126.9564539,37.5585502,29,202507010800
2329648762,4591832845,126.9593742,37.5582758,126.9589109,37.5582378,8,202507010800
2329648762,8154128184,126.9593742,37.5582758,126.9595927,37.5575624,116,202507010800
2329648762,4591832848,126.9593742,37.5582758,126.9593615,37.55842,0,202507010800
2329648764,2330771508,126.9601293,37.5583781,126.9599818,37.55836,87,202507010800
2329648762,3893042397,126.9593742,37.5582758,126.9598058,37.5583285,9,202507010800
2329648764,8154128183,126.9601293,37.5583781,126.9603556,37.5581288,96,202507010800
2329648764,5863307820,126.9601293,37.5583781,126.9608813,37.5585942,588,202507010800
2329648772,2329648773,126.9543961,37.5573727,126.9543525,37.5578415,45,202507010800
2329648773,3648333427,126.9543525,37.5578415,126.9531406,37.5577687,18,202507010800
2329648772,3648333526,126.9543961,37.5573727,126.9531868,37.5572947,15,202507010800
2329648773,4684634997,126.9543525,37.5578415,126.95532,37.5578996,147,202507010800
2329648783,2451940919,126.9556762,37.5621874,126.9551375,37.5620487,10,202507010800
2329648783,2451940933,126.9556762,37.5621874,126.9556482,37.5622556,45,202507010800
2329648773,2329648772,126.9543525,37.5578415,126.9543961,37.5573727,144,202507010800
2329648783,4591816229,126.9556762,37.5621874,126.9557623,37.5619775,51,202507010800
2329648794,3310757822,126.9487568,37.5575118,126.9466294,37.557388,129,202507010800
2329648794,2961215633,126.9487568,37.5575118,126.9479493,37.5587995,46,202507010800
2329648794,2330782622,126.9487568,37.5575118,126.949796,37.5575722,14,202507010800
2329648796,3310757836,126.9428684,37.5579027,126.9434576,37.5579233,80,202507010800
2329648796,3864845840,126.9428684,37.5579027,126.9428746,37.5577073,127,202507010800
2329648796,2329648803,126.9428684,37.5579027,126.9428412,37.5584505,46,202507010800
2329648796,3864845831,126.9428684,37.5579027,126.9423849,37.5578782,147,202507010800
2329648797,3549631878,126.9458156,37.5580341,126.9451575,37.5580056,64,202507010800
2329648797,3310757843,126.9458156,37.5580341,126.9461857,37.5580524,54,202507010800
2329648797,2329648799,126.9458156,37.5580341,126.9457812,37.5583961,10,202507010800
2329648799,4591742672,126.9457812,37.5583961,126.9457452,37.5587741,69,202507010800
2329648800,2329648801,126.9436416,37.5591439,126.9436152,37.5586804,99,202507010800
2329648799,3309835043,126.9457812,37.5583961,126.9446118,37.5583611,29,202507010800
2329648800,3864845843,126.9436416,37.5591439,126.9434279,37.5591393,4,202507010800
2329648800,3864845850,126.9436416,37.5591439,126.9436077,37.5592726,87,202507010800
2329648801,2329648802,126.9436152,37.5586804,126.9434356,37.5584777,110,202507010800
2329648801,2329648800,126.9436152,37.5586804,126.9436416,37.5591439,88,202507010800
2329648802,2329648803,126.9434356,37.5584777,126.9428412,37.5584505,19,202507010800
2329648801,3309835058,126.9436152,37.5586804,126.9445842,37.5587273,120,202507010800
2329648802,2329648801,126.9434356,37.5584777,126.9436152,37.5586804,101,202507010800
2329648802,3864845836,126.9434356,37.5584777,126.943439,37.5583259,114,202507010800
2329648803,2329648802,126.9428412,37.5584505,126.9434356,37.5584777,91,202507010800
2329648803,2329648796,126.9428412,37.5584505,126.9428684,37.5579027,122,202507010800
2329648803,4591072441,126.9428412,37.5584505,126.9421862,37.5584094,124,202507010800
2329648805,3309835058,126.9445376,37.5591632,126.9445842,37.5587273,49,202507010800
2329648803,5728608390,126.9428412,37.5584505,126.9428239,37.558594,24,202507010800
2329648805,3864845856,126.9445376,37.5591632,126.9444809,37.559162,1,202507010800
2329648806,3549631883,126.9446937,37.5572754,126.9452099,37.5573054,110,202507010800
2329648806,2329648807,126.9446937,37.5572754,126.9446304,37.5572717,2,202507010800
2329648807,2329648806,126.9446304,37.5572717,126.9446937,37.5572754,288,202507010800
2329648806,3549631877,126.9446937,37.5572754,126.9446648,37.5576573,11,202507010800
2329648807,4591746102,126.9446304,37.5572717,126.943501,37.557206,29,202507010800
2329648807,9283138043,126.9446304,37.5572717,126.9446778,37.5567643,112,202507010800
2329648809,2329648821,126.9458648,37.5562989,126.9464999,37.5563331,20,202507010800
2329648809,8548260203,126.9458648,37.5562989,126.9458694,37.556052,138,202507010800
2329648809,8477772809,126.9458648,37.5562989,126.9458624,37.5564273,237,202507010800
2329648810,3351589627,126.9499015,37.5565182,126.9493805,37.5564906,8,202507010800
2329648813,4591461863,126.9544576,37.5567707,126.9544901,37.5564217,68,202507010800
2329648810,4591432393,126.9499015,37.5565182,126.9499,37.5565907,28,202507010800
2329648813,4591488583,126.9544576,37.5567707,126.9544432,37.5569652,1,202507010800
2329648813,4591461859,126.9544576,37.5567707,126.9532522,37.5567038,29,202507010800
2329648813,4591488587,126.9544576,37.5567707,126.9553476,37.5568383,198,202507010800
2329648814,4591488587,126.9558004,37.5568727,126.9553476,37.5568383,344,202507010800
2329648814,436825413,126.9558004,37.5568727,126.956067,37.55711,196,202507010800
2329648814,436825408,126.9558004,37.5568727,126.95557,37.55658,12,202507010800
2329648821,4591488793,126.9464999,37.5563331,126.9475281,37.5563948,104,202507010800
2329648821,2329648809,126.9464999,37.5563331,126.9458648,37.5562989,256,202507010800
2329648821,2329648860,126.9464999,37.5563331,126.9465263,37.5558325,92,202507010800
2329648821,9283051984,126.9464999,37.5563331,126.9464839,37.5567459,47,202507010800
2329648822,2451940811,126.9465668,37.5543918,126.9465406,37.5553168,52,202507010800
2329648822,4591432394,126.9465668,37.5543918,126.9459004,37.5543899,34,202507010800
2329648822,3351589526,126.9465668,37.5543918,126.9471164,37.5543931,402,202507010800
2329648827,2329648852,126.9466565,37.5514503,126.9464371,37.5505724,11,202507010800
2329648837,9987526919,126.945459,37.5468036,126.9452294,37.5464764,225,202507010800
2329648837,3869600505,126.945459,37.5468036,126.944702,37.5470733,17,202507010800
2329648837,9987526923,126.945459,37.5468036,126.94568,37.5462821,220,202507010800
2329648837,3869600516,126.945459,37.5468036,126.9454394,37.5477236,84,202507010800
2329648839,9987494216,126.9461063,37.5459853,126.9461627,37.5460738,20,202507010800
2329648839,3431079093,126.9461063,37.5459853,126.9463846,37.545865,206,202507010800
2329648843,3869600530,126.9474157,37.5481616,126.9465906,37.5479207,16,202507010800
2329648843,4591390419,126.9474157,37.5481616,126.9477065,37.5489215,162,202507010800
2329648843,4600113270,126.9474157,37.5481616,126.9469905,37.5469791,302,202507010800
2329648852,5235827850,126.9464371,37.5505724,126.9440581,37.5501903,35,202507010800
2329648852,2329648827,126.9464371,37.5505724,126.9466565,37.5514503,15,202507010800
2329648852,3351615375,126.9464371,37.5505724,126.9461922,37.5498617,21,202507010800
2329648860,2451940811,126.9465263,37.5558325,126.9465406,37.5553168,105,202507010800
2329648860,2329648821,126.9465263,37.5558325,126.9464999,37.5563331,1,202507010800
2329648860,4591488790,126.9465263,37.5558325,126.9470843,37.5558291,105,202507010800
2329648865,3351589577,126.9513993,37.5558067,126.950845,37.5558007,8,202507010800
2329648865,3351589567,126.9513993,37.5558067,126.9509179,37.5555695,8,202507010800
2329648865,4591461848,126.9513993,37.5558067,126.9520711,37.5561377,146,202507010800
2329648871,3351589555,126.9488433,37.555362,126.949172,37.5552244,5,202507010800
2329648865,4593447213,126.9513993,37.5558067,126.9516559,37.5555221,8,202507010800
2329648871,2329648875,126.9488433,37.555362,126.9485877,37.5550548,119,202507010800
2329648872,4591488791,126.9479723,37.5557967,126.9477559,37.5558071,39,202507010800
2329648871,2451940820,126.9488433,37.555362,126.9485377,37.5557912,110,202507010800
2329648872,2451940820,126.9479723,37.5557967,126.9485377,37.5557912,67,202507010800
2329648872,2451940816,126.9479723,37.5557967,126.9482295,37.5553653,60,202507010800
2329648872,4591488795,126.9479723,37.5557967,126.9479614,37.5560494,52,202507010800
2329648875,2329648871,126.9485877,37.5550548,126.9488433,37.555362,9,202507010800
2329648875,2451940816,126.9485877,37.5550548,126.9482295,37.5553653,179,202507010800
2329648875,8385742988,126.9485877,37.5550548,126.948416,37.5548381,9,202507010800
2329648884,3351589545,126.9509711,37.5546224,126.9514573,37.5549416,66,202507010800
2329648884,3351589549,126.9509711,37.5546224,126.95062,37.5550482,0,202507010800
2329648884,4591440913,126.9509711,37.5546224,126.9503305,37.5542493,0,202507010800
2329648890,2451940824,126.9553417,37.5553523,126.9550649,37.5563016,335,202507010800
2329648890,2329648891,126.9553417,37.5553523,126.955153,37.5553152,231,202507010800
2329648890,436825406,126.9553417,37.5553523,126.9558226,37.5555763,352,202507010800
2329648890,2451940799,126.9553417,37.5553523,126.9555278,37.5546139,289,202507010800
2329648891,2329648890,126.955153,37.5553152,126.9553417,37.5553523,302,202507010800
2329648891,8383159994,126.955153,37.5553152,126.954745,37.5558097,250,202507010800
2329648891,2329648896,126.955153,37.5553152,126.9534298,37.5546898,52,202507010800
2329648896,8383159944,126.9534298,37.5546898,126.9525921,37.5552896,40,202507010800
2329648896,3351589269,126.9534298,37.5546898,126.9539297,37.552501,62,202507010800
2329648896,8383184559,126.9534298,37.5546898,126.9524267,37.5542384,20,202507010800
2329648904,3351589225,126.9516649,37.5523773,126.9527676,37.5496353,329,202507010800
2329648896,2329648891,126.9534298,37.5546898,126.955153,37.5553152,320,202507010800
2329648904,4591406680,126.9516649,37.5523773,126.9503434,37.5524526,450,202507010800
2329648904,8383184559,126.9516649,37.5523773,126.9524267,37.5542384,262,202507010800
2329648920,2329648926,126.950365,37.5488652,126.952255,37.5467378,187,202507010800
2329648920,3431021593,126.950365,37.5488652,126.9493797,37.5488327,19,202507010800
2329648920,3356410218,126.950365,37.5488652,126.9516792,37.5492484,152,202507010800
2329648926,3242365290,126.952255,37.5467378,126.952788,37.5464108,33,202507010800
2329648926,2329648920,126.952255,37.5467378,126.950365,37.5488652,49,202507010800
2329648926,9987573965,126.952255,37.5467378,126.9512571,37.5454119,62,202507010800
2329648926,2451940665,126.952255,37.5467378,126.9526176,37.5472612,40,202507010800
2329648927,4591390420,126.9484939,37.5489502,126.9482976,37.5501217,43,202507010800
2329648927,4591390419,126.9484939,37.5489502,126.9477065,37.5489215,16,202507010800
2329648927,3351589224,126.9484939,37.5489502,126.9488447,37.5489042,128,202507010800
2329648931,4591390418,126.9479858,37.5494597,126.9469672,37.5498324,21,202507010800
2329648931,4591390418,126.9479858,37.5494597,126.9469672,37.5498324,21,202507010800
2329648931,4591390419,126.9479858,37.5494597,126.9477065,37.5489215,79,202507010800
2329648956,3351589255,126.9535849,37.5514551,126.9537247,37.5517144,310,202507010800
2329648956,3351589234,126.9535849,37.5514551,126.9552293,37.5507116,367,202507010800
2329648956,3356410222,126.9535849,37.5514551,126.9531385,37.5507285,38,202507010800
2329648966,4656545972,126.9576893,37.5551398,126.9582732,37.556118,19,202507010800
2329648966,2329648967,126.9576893,37.5551398,126.957978,37.5550833,354,202507010800
2329648967,4593791022,126.957978,37.5550833,126.958913,37.5549005,85,202507010800
2329648967,2329648966,126.957978,37.5550833,126.9576893,37.5551398,6,202507010800
2329648967,4656545971,126.957978,37.5550833,126.9581826,37.5542846,44,202507010800
2329648995,2329648999,126.9309446,37.5487021,126.9293734,37.549267,33,202507010800
2329648995,3490483998,126.9309446,37.5487021,126.9314335,37.5493509,129,202507010800
2329648995,6048920023,126.9309446,37.5487021,126.9316655,37.5485718,18,202507010800
2329648995,2690966910,126.9309446,37.5487021,126.9303671,37.5482707,13,202507010800
2329648999,2329648995,126.9293734,37.549267,126.9309446,37.5487021,88,202507010800
2329648995,3869600428,126.9309446,37.5487021,126.9305629,37.5481719,25,202507010800
2329648999,3110451757,126.9293734,37.549267,126.928265,37.5475798,240,202507010800
2329648999,3490484694,126.9293734,37.549267,126.9289297,37.5500668,27,202507010800
2329649007,3869599487,126.9229385,37.5460077,126.9232167,37.5459789,32,202507010800
2329649007,3490392193,126.9229385,37.5460077,126.9225773,37.5461277,3,202507010800
2329649007,3490390994,126.9229385,37.5460077,126.9229429,37.5462558,116,202507010800
2329649007,3869599476,126.9229385,37.5460077,126.9229238,37.5451912,119,202507010800
2329649021,3429594393,126.9229458,37.5464139,126.922953,37.5467773,114,202507010800
2329649021,3869600357,126.9229458,37.5464139,126.9232136,37.5465965,61,202507010800
2329649021,3490390994,126.9229458,37.5464139,126.9229429,37.5462558,124,202507010800
2329649078,6441775705,126.9273422,37.5620972,126.9272061,37.5618811,53,202507010800
2329649078,3742400162,126.9273422,37.5620972,126.9263655,37.5629264,42,202507010800
2329649078,3825309094,126.9273422,37.5620972,126.927562,37.5623848,146,202507010800
2329649078,2473245567,126.9273422,37.5620972,126.9278491,37.5618098,10,202507010800
2329649080,3798890953,126.923555,37.5654362,126.9237275,37.5652748,73,202507010800
2329649080,3798890944,126.923555,37.5654362,126.9236598,37.565815,79,202507010800
2329649080,4588152152,126.923555,37.5654362,126.9224413,37.5648729,97,202507010800
2330753877,5864657175,126.9420784,37.5609995,126.9413877,37.5604543,21,202507010800
2330753877,8973872778,126.9420784,37.5609995,126.9433507,37.5602274,59,202507010800
2330771264,3825309609,126.9309257,37.5668519,126.9307273,37.5665842,136,202507010800
2330753877,436855694,126.9420784,37.5609995,126.9415888,37.5613649,50,202507010800
2330771264,436837189,126.9309257,37.5668519,126.9302418,37.5672372,38,202507010800
2330771268,3785058073,126.9286391,37.5691253,126.9282183,37.5689264,88,202507010800
2330771268,3785058081,126.9286391,37.5691253,126.9291106,37.5693877,84,202507010800
2330771264,4425986911,126.9309257,37.5668519,126.9316147,37.5667498,164,202507010800
2330771264,3785058064,126.9309257,37.5668519,126.9313559,37.5673875,110,202507010800
2330771268,4590018369,126.9286391,37.5691253,126.9279138,37.5699428,46,202507010800
2330771268,3825310095,126.9286391,37.5691253,126.9288784,37.5688307,82,202507010800
2330771268,3825310140,126.9286391,37.5691253,126.9278062,37.5693229,16,202507010800
2330771273,3825310383,126.9277475,37.5701018,126.9275754,37.5702993,8,202507010800
2330771273,4590018369,126.9277475,37.5701018,126.9279138,37.5699428,8,202507010800
2330771273,3825310340,126.9277475,37.5701018,126.9275648,37.5700124,5,202507010800
2330771273,3825310393,126.9277475,37.5701018,126.9282618,37.5703781,24,202507010800
2330771286,3825310283,126.9257344,37.5695819,126.9256068,37.5696449,3,202507010800
2330771286,3825310323,126.9257344,37.5695819,126.9261498,37.5698919,80,202507010800
2330771286,2330771290,126.9257344,37.5695819,126.9261225,37.5694335,69,202507010800
2330771290,3825310321,126.9261225,37.5694335,126.9261945,37.569878,12,202507010800
2330771290,3825310144,126.9261225,37.5694335,126.926198,37.5693476,5,202507010800
2330771290,3825310153,126.9261225,37.5694335,126.9267686,37.5694001,37,202507010800
2330771290,2330771286,126.9261225,37.5694335,126.9257344,37.5695819,9,202507010800
2330771304,12536844481,126.929903,37.5655644,126.9291335,37.5659018,152,202507010800
2330771304,3825309468,126.929903,37.5655644,126.9304238,37.5655295,59,202507010800
2330771304,3825309553,126.929903,37.5655644,126.9303509,37.5661012,10,202507010800
2330771309,3825309599,126.9279164,37.5667491,126.9276301,37.5665243,9,202507010800
